input_text,target_text
"joy to disappointment: And despite the greyness, the appalling cold, and the downright bleakness of the North Sea here, I’m in heaven.","The North Sea may be dull, frigid, and depressing, but I'm in a state of bliss."
"excitement to joy: And, for me, that’s the magic of swimming.","And, for me, that’s the magic of swimming."
"joy to love: What I love is the emptiness, the menthol cool of the water.","What I love is the emptiness, the menthol cool of the water."
"joy to love: On the Isle of Islay I have found deserted bays and swum completely alone or just with those I love, the sea crystal-clear and only the sound of the curlews and the water lapping over the rock pools.","On the Isle of Islay I have found deserted bays and swum completely alone or just with those I love, the sea crystal-clear and only the sound of the curlews and the water lapping over the rock pools."
"surprise to disappointment: But one day, the local indoor pool I used was unexpectedly closed.",The indoor pool I relied on in the vicinity was closed unexpectedly one day.
approval to desire: And with all the passion of a convert I became so keen on the fresh water and splashing about with ducks I was determined to swim there all year round.,And with all the passion of a convert I became so keen on the fresh water and splashing about with ducks I was determined to swim there all year round.
"disappointment to disapproval: But, unfortunately, I was not allowed to wear my new wetsuit — ‘not in the spirit of the ponds’, I was told by the strict Hampstead matriarchs who police it.","Unfortunately, I was informed by the vigilant Hampstead matriarchs who regulate the ponds that my new wetsuit was ""not in the spirit"" of the area and therefore not permitted."
joy to love: He loved ‘the delicious feeling of freedom in stripping in the open air and running down naked to the sea’.,He loved ‘the delicious feeling of freedom in stripping in the open air and running down naked to the sea’.
"anger to disapproval: Personally, I hate being seen swimming, though others clearly don’t.","Personally, I have a strong aversion to being seen swimming, while others appear to have no issue with it."
"disappointment to embarrassment: But the problem, for me, is the indignity of actually getting in and out of the sea.","Nevertheless, the challenge for me is the shame of getting in and out of the water."
joy to approval: But the humiliation of looking like a seal heaving itself onto dry land is worth it for the joy of that swim.,The mortification of resembling a stranded seal on land is a justified trade-off for the delight of swimming.
"admiration to approval: Because I know from experience that, whatever the season, once I’m swimming, I’m reminded, however briefly, how wonderful it is to be alive.","Regardless of the season, I am reminded of the wonder of being alive when I swim, based on my own experience."
joy to admiration: The hotel has an illustrious list of loyal guests .,The hotel has an illustrious list of loyal guests .
"optimism to admiration: From towering 12-foot-tall prints of iPad drawings to rolling flat screens depicting each of his digital brushstrokes, Hockney's eye has remained steady while his tools have changed -- making you wonder what will be next in his arsenal.","Hockney's artistic prowess has endured despite technological advancements, as seen in his 12-foot-tall prints of iPad drawings and flat screen displays of his digital brushstrokes."
